n_chiplets,best_edp,replknet31b_b1_seq1_min_edp,replknet31b_b1_seq1_latency,replknet31b_b1_seq1_config,replknet31b_b1_seq1_gene,replknet31b_b32_seq1_min_edp,replknet31b_b32_seq1_latency,replknet31b_b32_seq1_config,replknet31b_b32_seq1_gene,mobilenet_v3_small_b1_seq1_min_edp,mobilenet_v3_small_b1_seq1_latency,mobilenet_v3_small_b1_seq1_config,mobilenet_v3_small_b1_seq1_gene,mobilenet_v3_small_b32_seq1_min_edp,mobilenet_v3_small_b32_seq1_latency,mobilenet_v3_small_b32_seq1_config,mobilenet_v3_small_b32_seq1_gene,resnet50_b1_seq1_min_edp,resnet50_b1_seq1_latency,resnet50_b1_seq1_config,resnet50_b1_seq1_gene,resnet50_b32_seq1_min_edp,resnet50_b32_seq1_latency,resnet50_b32_seq1_config,resnet50_b32_seq1_gene,efficientnet_b0_b1_seq1_min_edp,efficientnet_b0_b1_seq1_latency,efficientnet_b0_b1_seq1_config,efficientnet_b0_b1_seq1_gene,efficientnet_b0_b32_seq1_min_edp,efficientnet_b0_b32_seq1_latency,efficientnet_b0_b32_seq1_config,efficientnet_b0_b32_seq1_gene,gpt_OPT-66B_prefill_b1_seq256_min_edp,gpt_OPT-66B_prefill_b1_seq256_latency,gpt_OPT-66B_prefill_b1_seq256_config,gpt_OPT-66B_prefill_b1_seq256_gene,gpt_OPT-66B_prefill_b4_seq256_min_edp,gpt_OPT-66B_prefill_b4_seq256_latency,gpt_OPT-66B_prefill_b4_seq256_config,gpt_OPT-66B_prefill_b4_seq256_gene,gpt_OPT-66B_decode_b1_seq1_min_edp,gpt_OPT-66B_decode_b1_seq1_latency,gpt_OPT-66B_decode_b1_seq1_config,gpt_OPT-66B_decode_b1_seq1_gene,gpt_OPT-66B_decode_b4_seq1_min_edp,gpt_OPT-66B_decode_b4_seq1_latency,gpt_OPT-66B_decode_b4_seq1_config,gpt_OPT-66B_decode_b4_seq1_gene,chiplet_1_arch,chiplet_1_glb_scale,chiplet_1_pe_x_scale,chiplet_1_pe_y_scale,chiplet_2_arch,chiplet_2_glb_scale,chiplet_2_pe_x_scale,chiplet_2_pe_y_scale,chiplet_3_arch,chiplet_3_glb_scale,chiplet_3_pe_x_scale,chiplet_3_pe_y_scale,chiplet_4_arch,chiplet_4_glb_scale,chiplet_4_pe_x_scale,chiplet_4_pe_y_scale,chiplet_5_arch,chiplet_5_glb_scale,chiplet_5_pe_x_scale,chiplet_5_pe_y_scale,chiplet_6_arch,chiplet_6_glb_scale,chiplet_6_pe_x_scale,chiplet_6_pe_y_scale,chiplet_7_arch,chiplet_7_glb_scale,chiplet_7_pe_x_scale,chiplet_7_pe_y_scale,chiplet_8_arch,chiplet_8_glb_scale,chiplet_8_pe_x_scale,chiplet_8_pe_y_scale,chiplet_9_arch,chiplet_9_glb_scale,chiplet_9_pe_x_scale,chiplet_9_pe_y_scale,chiplet_10_arch,chiplet_10_glb_scale,chiplet_10_pe_x_scale,chiplet_10_pe_y_scale,chiplet_11_arch,chiplet_11_glb_scale,chiplet_11_pe_x_scale,chiplet_11_pe_y_scale,chiplet_12_arch,chiplet_12_glb_scale,chiplet_12_pe_x_scale,chiplet_12_pe_y_scale,chiplet_13_arch,chiplet_13_glb_scale,chiplet_13_pe_x_scale,chiplet_13_pe_y_scale,chiplet_14_arch,chiplet_14_glb_scale,chiplet_14_pe_x_scale,chiplet_14_pe_y_scale,chiplet_15_arch,chiplet_15_glb_scale,chiplet_15_pe_x_scale,chiplet_15_pe_y_scale,chiplet_16_arch,chiplet_16_glb_scale,chiplet_16_pe_x_scale,chiplet_16_pe_y_scale
1,3.4740799357045888e-06,2.1778916410742968e-08,1e-05,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@1@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_GDDR7_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7']","{'binary_string': '11101110110', 'buffer_config': ['LPDDR5', 'GDDR7', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'GDDR7']}",6.393696762512009e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_GDDR7_GDDR7_HBM3_DDR5_HBM3_GDDR7_LPDDR5_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_GDDR7_GDDR7_HBM3_DDR5_HBM3_GDDR7_LPDDR5_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2D@LPDDR5_HBM3_HBM3_HBM3_GDDR7_GDDR7_HBM3_DDR5_HBM3_GDDR7_LPDDR5_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2D@LPDDR5_HBM3_HBM3_HBM3_GDDR7_GDDR7_HBM3_DDR5_HBM3_GDDR7_LPDDR5_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_GDDR7_GDDR7_HBM3_DDR5_HBM3_GDDR7_LPDDR5_HBM3']","{'binary_string': '11000111000', 'buffer_config': ['LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'GDDR7', 'GDDR7', 'HBM3', 'DDR5', 'HBM3', 'GDDR7', 'LPDDR5', 'HBM3']}",3.0268636091158823e-09,1e-05,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5_LPDDR5_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5_LPDDR5_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5_LPDDR5_LPDDR5_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '10000000100100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5', 'LPDDR5', 'LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",1.8047119626303077e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7_GDDR7_GDDR7_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_GDDR7_GDDR7_GDDR7_HBM3']","{'binary_string': '10000000000100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'GDDR7', 'GDDR7', 'GDDR7', 'HBM3']}",1.977054255249222e-08,1e-05,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@1@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@1@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@1@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@1@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5']","{'binary_string': '101010101000', 'buffer_config': ['HBM3', 'HBM3', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'DDR5']}",5.676059738872479e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_GDDR7_HBM3_HBM3_HBM3_HBM3_DDR5']","{'binary_string': '101000001000', 'buffer_config': ['HBM3', 'HBM3', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'GDDR7', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'DDR5']}",3.62685932005095e-09,1e-05,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '10011000010', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",1.7147793655500186e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5']","{'binary_string': '10000000010', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'DDR5']}",0.0002446637405001566,0.002011981981981982,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_HBM3_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '111110111101', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'GDDR7', 'HBM3', 'HBM3', 'GDDR7', 'GDDR7', 'LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.002461314128002965,0.0060159459459459465,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@GDDR7_HBM3_HBM3_LPDDR5_GDDR7_HBM3_HBM3_HBM3_LPDDR5_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '111111101111', 'buffer_config': ['GDDR7', 'HBM3', 'HBM3', 'LPDDR5', 'GDDR7', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",3.0009728544540302e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_DDR5']","{'binary_string': '111111111100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'DDR5']}",3.2217022815285346e-05,0.0010109909909909911,"['eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@1@0@2D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3', 'eyeriss_like@glb1@pe_x_scale4@pe_y_scale2@2@0@2.5D@HBM3_HBM3_HBM3_GDDR7_HBM3_GDDR7_GDDR7_GDDR7_LPDDR5_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '111111111100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'GDDR7', 'HBM3', 'GDDR7', 'GDDR7', 'GDDR7', 'LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",eyeriss_like,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
