pipeline,layer_avg_energy_J__layer01_features_0_0,layer_avg_latency_ms__layer01_features_0_0,layer_avg_power_W__layer01_features_0_0,layer_avg_energy_J__layer02_features_1_b_0_0,layer_avg_latency_ms__layer02_features_1_b_0_0,layer_avg_power_W__layer02_features_1_b_0_0,layer_avg_energy_J__layer03_feat_1_b1_fc1,layer_avg_latency_ms__layer03_feat_1_b1_fc1,layer_avg_power_W__layer03_feat_1_b1_fc1,layer_avg_energy_J__layer04_feat_1_b1_fc2,layer_avg_latency_ms__layer04_feat_1_b1_fc2,layer_avg_power_W__layer04_feat_1_b1_fc2,layer_avg_energy_J__layer052_features_12_0,layer_avg_latency_ms__layer052_features_12_0,layer_avg_power_W__layer052_features_12_0,layer_avg_energy_J__layer053_classifier_0,layer_avg_latency_ms__layer053_classifier_0,layer_avg_power_W__layer053_classifier_0,layer_avg_energy_J__layer054_classifier_1,layer_avg_latency_ms__layer054_classifier_1,layer_avg_power_W__layer054_classifier_1,layer_avg_energy_J__layer05_features_1_b_2_0,layer_avg_latency_ms__layer05_features_1_b_2_0,layer_avg_power_W__layer05_features_1_b_2_0,layer_avg_energy_J__layer06_features_2_b_0_0,layer_avg_latency_ms__layer06_features_2_b_0_0,layer_avg_power_W__layer06_features_2_b_0_0,layer_avg_energy_J__layer07_features_2_b_1_0,layer_avg_latency_ms__layer07_features_2_b_1_0,layer_avg_power_W__layer07_features_2_b_1_0,layer_avg_energy_J__layer08_features_2_b_2_0,layer_avg_latency_ms__layer08_features_2_b_2_0,layer_avg_power_W__layer08_features_2_b_2_0,layer_avg_energy_J__layer09_features_3_b_0_0,layer_avg_latency_ms__layer09_features_3_b_0_0,layer_avg_power_W__layer09_features_3_b_0_0,layer_avg_energy_J__layer10_features_3_b_1_0,layer_avg_latency_ms__layer10_features_3_b_1_0,layer_avg_power_W__layer10_features_3_b_1_0,layer_avg_energy_J__layer11_features_3_b_2_0,layer_avg_latency_ms__layer11_features_3_b_2_0,layer_avg_power_W__layer11_features_3_b_2_0,pipeline_latency_ms,pipeline_energy_J
MobileNetV3_N1,0.00118696,0.006885990600585938,172.33237816738125,0.0005855,0.0030692352294921874,190.69573523239754,0.0002075,0.0019466648864746093,106.5319432054534,0.00021254000000000002,0.0018244198608398437,116.41840034742872,0.0005131199999999999,0.003771023254394531,136.02696052659869,0.00055954,0.0041362841796875,135.23845223889663,0.00092798,0.0045264691162109376,204.95976480239852,0.00023824000000000002,0.002788167724609375,85.41440845281868,0.00028618,0.0029272064208984375,97.72674171513495,0.00026842,0.002762956848144531,97.11007479440545,0.00022472,0.0029002752685546875,77.45369475725593,0.00024594,0.0024198348999023437,101.55821117718763,0.0002542,0.003090411376953125,82.22400152104832,0.00023582,0.002895278015136719,81.41322757471978,0.045944217681884766,0.00594666
MobileNetV3_N32,0.019351959999999998,0.0668596630859375,289.43262508725303,0.007458579999999999,0.02653958251953125,281.01962113217445,0.00023004,0.0022431539916992187,102.50433179277091,0.00022172,0.0022486221313476563,98.54596346508718,0.00206776,0.00899758056640625,229.77905020112334,0.00070652,0.004125818786621094,171.19417327661358,0.0011237999999999999,0.007433973999023438,151.14622258405706,0.0020929,0.009017671508789063,232.0569279052442,0.009541599999999999,0.0304309033203125,313.5340520440544,0.00880272,0.029812919921875,295.24863835660943,0.00143092,0.007002890014648437,204.29846879524527,0.0029135000000000003,0.009741414184570312,299.04830727094713,0.00385046,0.01192636474609375,322.81900018902587,0.00205536,0.00704421875,291.7271921768934,0.22342477752685544,0.06184784
