pipeline,layer_avg_energy_J__AV,layer_avg_latency_ms__AV,layer_avg_power_W__AV,layer_avg_energy_J__Down-proj,layer_avg_latency_ms__Down-proj,layer_avg_power_W__Down-proj,layer_avg_energy_J__FFN-1,layer_avg_latency_ms__FFN-1,layer_avg_power_W__FFN-1,layer_avg_energy_J__K-proj,layer_avg_latency_ms__K-proj,layer_avg_power_W__K-proj,layer_avg_energy_J__Output-proj,layer_avg_latency_ms__Output-proj,layer_avg_power_W__Output-proj,layer_avg_energy_J__Q-proj,layer_avg_latency_ms__Q-proj,layer_avg_power_W__Q-proj,layer_avg_energy_J__QKT,layer_avg_latency_ms__QKT,layer_avg_power_W__QKT,layer_avg_energy_J__Softmax,layer_avg_latency_ms__Softmax,layer_avg_power_W__Softmax,layer_avg_energy_J__V-proj,layer_avg_latency_ms__V-proj,layer_avg_power_W__V-proj,pipeline_latency_ms,pipeline_energy_J
gpt_OPT-66B_decode_b1_seq1,0.00066754,0.006051450805664062,110.28670720824219,0.09822,0.4739788818359375,207.17193901542834,0.163184,0.4762665100097656,342.54437014273395,0.0343585,0.128989794921875,266.35455392736407,0.036948,0.12895948791503906,286.39635897970976,0.032623599999999996,0.1293202392578125,252.25488702397027,0.000555,0.004311080932617188,128.69966073940475,0.0008933,0.01045645263671875,85.42169225934839,0.0348457,0.1289892822265625,270.1289088639348,1.487323180541992,0.40229563999999995
gpt_OPT-66B_decode_b4_seq1,0.00115926,0.007214448852539063,160.65867668225297,0.10149,0.4814622802734375,210.74633106364897,0.10694,0.4898652038574219,218.25412520883793,0.0353087,0.12809134521484375,275.638806421599,0.041843000000000005,0.1281290283203125,326.4213191892112,0.0352882,0.12805765380859374,275.5527181538982,0.00125862,0.006012333984375,209.30199515731806,0.00121518,0.01060810791015625,114.53827960394219,0.035283100000000005,0.12809093017578124,275.4395954457702,1.5075313323974608,0.35978606
